timestamp,open,high,low,close,volume
2024-06-20T00:00:00,64959.1,66446.9,64564.4,64846.1,158.60041438
2024-06-21T00:00:00,64875.9,65052.2,63399.9,64096.1,221.92153607
2024-06-22T00:00:00,64096.2,64475.0,63968.8,64276.7,51.520808
2024-06-23T00:00:00,64273.6,64518.3,63209.0,63234.1,70.87578106
2024-06-24T00:00:00,63234.0,63325.9,58500.0,60302.5,428.8198145
2024-06-25T00:00:00,60284.5,62367.9,60268.9,61804.8,440.79923217
2024-06-26T00:00:00,61804.7,62442.1,60717.7,60835.5,104.37471062
2024-06-27T00:00:00,60866.1,62369.0,60648.3,61630.7,210.29813569
2024-06-28T00:00:00,61680.0,62170.9,60080.1,60424.0,101.73440321
2024-06-29T00:00:00,60438.8,61193.0,60423.0,60960.3,34.99738028
2024-06-30T00:00:00,60992.3,63000.0,60739.0,62856.8,78.51792228
2024-07-01T00:00:00,62810.0,63860.7,62571.0,62910.7,194.93723707
2024-07-02T00:00:00,62913.5,63231.0,61850.0,62118.4,106.00893705
2024-07-03T00:00:00,62123.2,62285.6,59477.1,60250.9,202.71154806
2024-07-04T00:00:00,60257.5,60447.5,56106.0,57013.1,380.12825695
2024-07-05T00:00:00,56913.8,57489.4,53544.2,56652.3,476.31727072
2024-07-06T00:00:00,56635.0,58440.5,56016.3,58200.0,84.01741414
2024-07-07T00:00:00,58277.4,58373.7,55737.9,55865.9,82.57481905
2024-07-08T00:00:00,55854.5,58146.1,54333.3,56714.4,303.853286
2024-07-09T00:00:00,56697.6,58260.0,56316.4,57985.9,135.86742809
2024-07-10T00:00:00,57917.8,59408.5,57154.6,57749.5,158.759199
2024-07-11T00:00:00,57706.8,59459.0,57100.0,57332.1,172.06980153
2024-07-12T00:00:00,57358.4,58503.8,56591.5,57894.3,168.90420563
2024-07-13T00:00:00,57875.8,59795.9,57763.4,59202.7,102.35074222
2024-07-14T00:00:00,59290.6,61352.6,59290.6,60776.1,168.48953584
2024-07-15T00:00:00,60808.1,64823.6,60739.4,64823.6,334.86384401
2024-07-16T00:00:00,64723.4,65323.3,62430.1,65069.7,312.16564524
2024-07-17T00:00:00,65069.7,66056.9,63870.0,64156.2,173.98903493
2024-07-18T00:00:00,64118.8,65099.8,63263.4,63975.2,208.93379519
2024-07-19T00:00:00,63970.4,67387.2,63355.2,66670.0,357.84342494
2024-07-20T00:00:00,66670.0,67549.9,66260.0,67133.2,90.69532698
2024-07-21T00:00:00,67185.5,68295.6,65784.6,68158.8,124.31181154
2024-07-22T00:00:00,68170.0,68420.6,66622.5,67568.3,197.85764973
2024-07-23T00:00:00,67596.3,67691.2,65430.7,65924.5,267.94062869
2024-07-24T00:00:00,65910.6,67043.9,65100.0,65383.8,229.88034826
2024-07-25T00:00:00,65362.7,66108.0,63513.0,65798.9,210.03605048
2024-07-26T00:00:00,65798.8,68200.0,65790.0,67927.3,223.27389277
2024-07-27T00:00:00,67905.8,69349.9,66643.1,67840.0,148.97341457
2024-07-28T00:00:00,67908.7,68300.0,67067.4,68237.9,56.98596004
2024-07-29T00:00:00,68244.9,70000.0,66240.2,66828.9,267.68223291
2024-07-30T00:00:00,66767.0,67004.3,65356.7,66225.2,134.11408289
2024-07-31T00:00:00,66189.0,66788.0,64557.0,64665.0,163.97968221
2024-08-01T00:00:00,64665.1,65587.6,62315.0,65439.2,285.31703604
2024-08-02T00:00:00,65360.2,65525.1,61248.8,61502.2,281.02508107
2024-08-03T00:00:00,61497.6,62191.6,59831.2,60743.4,322.97502925
2024-08-04T00:00:00,60729.4,61067.1,57208.5,58093.4,243.64404291
2024-08-05T00:00:00,58163.4,58289.9,49100.0,53967.4,1918.63648896
2024-08-06T00:00:00,54000.0,57044.5,53968.5,56035.0,392.06780225
2024-08-07T00:00:00,56059.0,57707.1,54600.0,55035.8,454.30317391
2024-08-08T00:00:00,55085.5,62700.0,54747.8,61685.1,331.43653138
2024-08-09T00:00:00,61732.5,61742.1,59579.5,60838.9,204.26448164
2024-08-10T00:00:00,60830.4,61408.9,60286.0,60902.3,83.83567239
2024-08-11T00:00:00,60902.4,61816.6,58338.2,58739.1,128.93669407
2024-08-12T00:00:00,58709.8,60663.7,57656.7,59344.0,227.38718839
2024-08-13T00:00:00,59345.9,61533.3,58480.1,60580.0,267.14188951
2024-08-14T00:00:00,60587.2,61736.1,58485.2,58724.3,228.83305462
2024-08-15T00:00:00,58715.1,59825.5,56117.5,57512.8,284.67994264
2024-08-16T00:00:00,57512.5,59785.4,57115.7,58883.8,191.10818723
2024-08-17T00:00:00,58864.1,59665.3,58797.0,59491.9,68.01783132
2024-08-18T00:00:00,59484.6,60225.8,58454.1,58454.1,120.58923486
2024-08-19T00:00:00,58454.1,59564.4,57802.9,59501.7,346.38634142
2024-08-20T00:00:00,59453.2,61353.0,58600.0,59024.4,358.14605506
2024-08-21T00:00:00,59074.0,61774.5,58813.4,61148.6,299.51980601
2024-08-22T00:00:00,61176.1,61359.3,59765.2,60368.6,199.14772026
2024-08-23T00:00:00,60386.6,64907.0,60378.1,64030.5,380.9243359
2024-08-24T00:00:00,64049.9,64439.6,63506.6,64117.9,132.95105672
2024-08-25T00:00:00,64118.0,65008.0,63801.6,64220.0,80.29527773
2024-08-26T00:00:00,64256.1,64427.6,62500.0,62844.2,223.28243315
2024-08-27T00:00:00,62825.1,63157.3,58072.0,59454.0,324.4803649
2024-08-28T00:00:00,59400.2,60219.8,57886.5,59015.0,226.47254236
2024-08-29T00:00:00,59023.4,61138.1,58765.6,59380.2,277.87961263
2024-08-30T00:00:00,59343.7,59868.0,57748.8,59113.9,173.25633882
2024-08-31T00:00:00,59114.9,59436.7,58789.2,58975.1,30.84024367
2024-09-01T00:00:00,58972.2,59034.9,57217.6,57305.8,171.31868058
2024-09-02T00:00:00,57299.7,59365.6,57132.2,59090.4,163.93172082
2024-09-03T00:00:00,59104.1,59763.8,57448.1,57448.1,164.78176871
2024-09-04T00:00:00,57499.0,58500.0,55648.9,57976.5,331.06698931
2024-09-05T00:00:00,57966.2,58281.4,55696.6,56164.9,337.1341948
2024-09-06T00:00:00,56165.0,56963.8,52588.3,53966.2,361.06985557
2024-09-07T00:00:00,53966.2,54810.7,53775.7,54141.9,170.27535076
2024-09-08T00:00:00,54165.1,55260.2,53664.8,54846.5,124.92539787
2024-09-09T00:00:00,54870.5,58046.0,54631.4,57014.9,355.71164048
2024-09-10T00:00:00,57042.6,58043.3,56444.4,57650.1,149.60041208
2024-09-11T00:00:00,57651.0,57946.6,55600.0,57344.9,269.08618025
2024-09-12T00:00:00,57333.5,58563.1,57327.4,58128.0,194.09165051
2024-09-13T00:00:00,58194.1,60596.0,57641.0,60506.5,383.44783224
2024-09-14T00:00:00,60505.8,60600.0,59476.5,59991.8,124.12997598
2024-09-15T00:00:00,59993.0,60357.0,58624.7,59133.2,145.14080365
2024-09-16T00:00:00,59120.7,59195.7,57518.0,58215.2,184.98795981
2024-09-17T00:00:00,58214.3,61323.4,57615.1,60303.7,394.82018637
2024-09-18T00:00:00,60314.6,61750.0,59221.8,61749.9,280.01009007
2024-09-19T00:00:00,61749.9,63822.2,61616.5,62920.2,336.91807717
2024-09-20T00:00:00,62955.2,64084.4,62380.5,63146.4,262.93126138
2024-09-21T00:00:00,63190.9,63530.2,62778.7,63369.7,55.69060622
2024-09-22T00:00:00,63355.9,64000.1,62435.4,63652.3,84.43280515
2024-09-23T00:00:00,63551.5,64688.0,62619.5,63331.6,341.58076217
2024-09-24T00:00:00,63334.3,64636.0,62740.9,64249.9,192.34890462
2024-09-25T00:00:00,64273.0,64755.5,63000.0,63144.7,194.66670904
2024-09-26T00:00:00,63144.7,65803.0,62700.1,65170.7,444.06131433
2024-09-27T00:00:00,65170.7,66419.1,64859.0,65773.3,261.3602532
2024-09-28T00:00:00,65805.5,66214.0,65425.1,65871.0,41.46640266
2024-09-29T00:00:00,65870.5,66048.2,65450.0,65615.1,56.41121527
2024-09-30T00:00:00,65612.2,65612.2,62912.0,63271.4,225.39081854
2024-10-01T00:00:00,63322.9,64383.1,60215.2,60854.7,399.14933704
2024-10-02T00:00:00,60808.2,62347.9,60005.0,60647.4,224.86296742
2024-10-03T00:00:00,60641.6,61438.5,59900.0,60758.7,255.42679701
2024-10-04T00:00:00,60744.0,62493.3,60479.7,62041.6,305.50637773
2024-10-05T00:00:00,62092.5,62355.1,61709.2,62091.0,49.56294141
2024-10-06T00:00:00,62058.1,62923.8,61824.0,62828.3,54.59903103
2024-10-07T00:00:00,62835.7,64431.0,62029.7,62236.3,246.33849843
2024-10-08T00:00:00,62221.3,63164.1,61893.7,62156.5,177.28186627
2024-10-09T00:00:00,62153.7,62542.7,57311.3,60639.0,408.87306995
2024-10-10T00:00:00,60639.0,61300.2,58986.1,60286.9,266.97813419
2024-10-11T00:00:00,60286.9,63406.0,60135.7,62477.0,253.29588475
2024-10-12T00:00:00,62488.1,63445.9,62488.1,63211.2,93.10763533
2024-10-13T00:00:00,63211.3,63288.8,62056.3,62867.7,74.75729507
2024-10-14T00:00:00,62877.6,66446.8,62500.0,66061.6,520.88685182
2024-10-15T00:00:00,66068.9,67888.0,64831.8,67044.1,597.90589149
2024-10-16T00:00:00,67069.1,68342.6,66778.9,67640.8,249.69460664
2024-10-17T00:00:00,67620.5,67921.5,66647.6,67385.7,173.72173808
2024-10-18T00:00:00,67438.4,68988.8,67197.9,68433.0,362.39465178
2024-10-19T00:00:00,68433.0,68689.7,68052.9,68368.2,55.83043231
2024-10-20T00:00:00,68375.8,69355.5,68142.0,69040.2,85.07089707
2024-10-21T00:00:00,69033.7,69500.0,66832.3,67401.0,297.32119601
2024-10-22T00:00:00,67401.0,67788.0,66624.3,67421.4,183.95762662
2024-10-23T00:00:00,67411.8,67412.1,65299.0,66718.0,286.41842912
2024-10-24T00:00:00,66675.5,68800.0,66513.7,68206.3,296.18192537
2024-10-25T00:00:00,68211.9,68738.6,65648.9,66791.6,215.08118342
2024-10-26T00:00:00,66757.4,67402.6,66482.0,67103.0,72.36092044
2024-10-27T00:00:00,67103.0,68328.4,66942.0,68018.7,86.16602118
2024-10-28T00:00:00,68046.4,70288.0,67650.3,69960.1,381.26774066
2024-10-29T00:00:00,69961.9,73607.4,69771.4,72728.7,719.83740301
2024-10-30T00:00:00,72737.0,72919.9,71246.2,72396.0,492.01315537
2024-10-31T00:00:00,72396.0,72679.0,69749.3,70294.7,308.11631278
2024-11-01T00:00:00,70294.7,71579.0,68837.0,69516.8,247.74546704
2024-11-02T00:00:00,69500.8,70000.0,69084.7,69310.8,220.89444415
2024-11-03T00:00:00,69368.5,69374.9,67100.1,68739.0,340.88915293
2024-11-04T00:00:00,68774.8,69443.1,66848.3,67811.6,263.63946059
2024-11-05T00:00:00,67838.9,70488.0,67529.6,69377.0,327.2144645
2024-11-06T00:00:00,69377.4,76394.6,69314.4,75575.6,1394.21139459
2024-11-07T00:00:00,75584.7,76811.5,74474.1,75844.3,391.23143635
2024-11-08T00:00:00,75851.4,77200.9,75649.0,76515.1,219.80362613
2024-11-09T00:00:00,76515.1,76868.0,75776.5,76679.3,93.92602018
2024-11-10T00:00:00,76698.7,81433.1,76562.0,80343.6,532.76333272
2024-11-11T00:00:00,80360.9,89485.7,80223.3,88598.4,927.15920298
2024-11-12T00:00:00,88619.6,89860.0,85100.0,87861.5,901.69506889
2024-11-13T00:00:00,87959.6,93193.4,86000.0,90406.9,823.47127831
2024-11-14T00:00:00,90389.9,91750.0,86711.4,87268.9,371.83804044
2024-11-15T00:00:00,87325.9,91768.7,87100.0,91020.8,311.19911002
2024-11-16T00:00:00,91020.8,91694.7,90111.6,90504.7,113.41428453
2024-11-17T00:00:00,90571.7,91393.0,88771.2,89838.1,138.11461882
2024-11-18T00:00:00,89858.3,92690.1,89421.4,90461.7,508.01553514
2024-11-19T00:00:00,90450.5,93877.7,90374.1,92206.0,527.27881492
2024-11-20T00:00:00,92289.3,94780.5,91026.0,94274.9,383.86615092
2024-11-21T00:00:00,94279.6,98888.0,94074.6,98388.7,879.54480461
2024-11-22T00:00:00,98388.8,99500.0,97163.8,98836.6,496.43134312
2024-11-23T00:00:00,98836.7,98836.7,97143.7,97671.2,129.57057429
2024-11-24T00:00:00,97668.1,98499.9,95750.0,97899.8,190.75138995
2024-11-25T00:00:00,97887.5,98815.6,92658.2,93020.3,436.66718847
2024-11-26T00:00:00,92988.1,94975.7,90804.3,91939.6,425.24824109
2024-11-27T00:00:00,91960.0,97241.3,91810.1,95861.6,309.5465662
2024-11-28T00:00:00,95848.9,96484.9,94611.9,95652.6,130.68541691
2024-11-29T00:00:00,95649.9,98521.3,95392.2,97407.5,355.53194211
2024-11-30T00:00:00,97407.5,97454.7,96168.7,96383.3,103.07027058
2024-12-01T00:00:00,96399.7,97730.8,95761.2,97175.5,78.76172293
2024-12-02T00:00:00,97184.1,98078.6,94376.9,95825.6,232.73545395
2024-12-03T00:00:00,95820.9,96207.8,93600.0,95888.2,194.79171847
2024-12-04T00:00:00,95850.5,98986.3,94581.1,98598.7,363.23265603
2024-12-05T00:00:00,98587.3,103948.7,90900.0,96982.8,1154.1156937
2024-12-06T00:00:00,96952.8,101808.4,96381.2,99747.1,232.88046413
2024-12-07T00:00:00,99747.2,100382.0,98877.0,99828.0,110.83427025
2024-12-08T00:00:00,99826.4,101304.8,98720.3,101115.8,98.26133137
2024-12-09T00:00:00,101114.2,101150.1,94400.0,97386.3,290.5079306
2024-12-10T00:00:00,97295.5,98200.0,94339.4,96586.5,263.57766241
2024-12-11T00:00:00,96586.8,101833.8,95725.5,101103.4,320.7888809
2024-12-12T00:00:00,101123.8,102445.0,99341.2,100031.8,299.45854089
2024-12-13T00:00:00,100031.9,101866.3,99271.7,101400.2,268.06433197
2024-12-14T00:00:00,101411.9,102536.9,100694.3,101395.0,113.87919718
2024-12-15T00:00:00,101395.0,105116.9,101231.8,104461.8,278.62192382
2024-12-16T00:00:00,104439.2,107753.1,103365.7,105999.9,657.7416277
2024-12-17T00:00:00,106000.0,108262.5,105400.0,106140.5,554.35526117
2024-12-18T00:00:00,106140.5,106401.6,100078.2,100183.5,407.6804277
2024-12-19T00:00:00,100193.1,102775.9,95678.1,97500.0,679.45565559
2024-12-20T00:00:00,97500.0,98208.8,92326.0,97801.2,460.72990826
2024-12-21T00:00:00,97801.3,99499.0,96478.0,97270.7,111.2642166
2024-12-22T00:00:00,97277.0,97430.2,94263.6,95201.6,115.49322232
2024-12-23T00:00:00,95177.1,96461.4,92582.8,94867.9,343.58746422
2024-12-24T00:00:00,94876.5,99473.9,93605.5,98717.9,225.40190125
2024-12-25T00:00:00,98653.7,99500.0,97673.5,99393.7,76.39416539
2024-12-26T00:00:00,99410.0,99892.1,95251.0,95769.2,108.28760558
2024-12-27T00:00:00,95769.2,97435.0,93517.4,94319.9,190.8632728
2024-12-28T00:00:00,94320.0,95674.0,94087.5,95377.9,82.70647548
2024-12-29T00:00:00,95303.8,95303.8,93100.0,93738.7,147.86193871
2024-12-30T00:00:00,93742.1,94949.7,91500.0,92828.9,251.07758634
2024-12-31T00:00:00,92775.7,96203.1,92100.5,93632.9,208.10103174
2025-01-01T00:00:00,93566.5,95078.5,92950.0,94587.6,130.16157217
2025-01-02T00:00:00,94592.7,97828.5,94393.7,96942.5,179.17317302
2025-01-03T00:00:00,96942.6,98950.0,96110.7,98178.0,171.47945319
2025-01-04T00:00:00,98178.0,98690.3,97584.4,98215.9,55.65288356
2025-01-05T00:00:00,98216.0,98746.3,97294.9,98318.7,56.57584049
2025-01-06T00:00:00,98318.9,102483.2,97931.3,102221.9,284.04176136
2025-01-07T00:00:00,102222.0,102611.0,96163.2,96959.4,278.88579637
2025-01-08T00:00:00,96969.5,97252.1,92573.2,95065.4,336.53716076
2025-01-09T00:00:00,95055.5,95318.1,91257.9,92482.2,322.81507734
2025-01-10T00:00:00,92532.1,95770.9,92265.3,94723.4,223.6435414
2025-01-11T00:00:00,94723.5,94968.0,93860.3,94607.4,33.08337092
2025-01-12T00:00:00,94603.5,95386.8,93755.9,94514.1,26.88421791
2025-01-13T00:00:00,94514.1,95842.5,89250.0,94523.9,250.21479775
2025-01-14T00:00:00,94518.5,97363.3,94353.5,96549.3,209.00379828
2025-01-15T00:00:00,96549.4,100678.7,96500.0,100429.4,297.49764318
2025-01-16T00:00:00,100429.4,100788.0,97395.0,99995.5,245.8716691
2025-01-17T00:00:00,99995.6,105812.1,99993.0,104095.1,336.66137188
2025-01-18T00:00:00,104063.9,104900.0,102255.7,104495.8,137.92351186
2025-01-19T00:00:00,104504.9,106343.2,99674.1,101344.8,213.77327455
2025-01-20T00:00:00,101343.2,109373.0,99589.6,102235.7,569.06093415
2025-01-21T00:00:00,102246.6,107139.1,100225.0,106129.6,223.75280926
2025-01-22T00:00:00,106122.3,106303.0,103400.0,103705.4,131.66812168
2025-01-23T00:00:00,103706.2,106750.0,101265.4,104061.9,284.63598297
2025-01-24T00:00:00,103941.6,107023.5,102836.0,104833.0,108.67110276
2025-01-25T00:00:00,104836.4,105210.9,104129.4,104723.0,55.4392851
2025-01-26T00:00:00,104731.5,105391.4,102600.0,102634.6,41.06938555
2025-01-27T00:00:00,102601.8,103242.1,97849.0,102087.7,339.92501118
2025-01-28T00:00:00,102088.4,103694.5,100300.0,101334.0,163.94326117
2025-01-29T00:00:00,101319.0,104728.3,101305.6,103701.6,119.3304756
2025-01-30T00:00:00,103720.8,106395.2,103316.7,104724.2,156.63486649
2025-01-31T00:00:00,104710.5,105875.1,101627.4,102420.6,176.49591779
2025-02-01T00:00:00,102436.6,102722.2,100450.0,100642.4,177.91013244
2025-02-02T00:00:00,100651.9,101390.0,96179.1,97674.9,288.47080818
2025-02-03T00:00:00,97686.2,102382.0,91252.9,101291.8,453.4561504
2025-02-04T00:00:00,101314.8,101647.2,96203.1,97845.1,182.68926991
2025-02-05T00:00:00,97787.6,99064.5,96241.7,96603.1,100.44255099
2025-02-06T00:00:00,96617.1,99053.7,95664.6,96534.0,103.66235283
2025-02-07T00:00:00,96540.3,100107.6,95616.0,96494.9,196.36381873
2025-02-08T00:00:00,96505.7,96817.6,95750.0,96505.0,34.27188793
2025-02-09T00:00:00,96505.1,97354.7,94776.5,96480.7,82.2090891
2025-02-10T00:00:00,96444.8,98300.1,95194.7,97400.8,146.15253859
2025-02-11T00:00:00,97400.9,98428.5,94930.2,95746.5,102.94809842
2025-02-12T00:00:00,95783.6,98118.9,94150.1,97876.3,161.98743225
2025-02-13T00:00:00,97861.8,98066.8,95291.7,96589.5,113.85218731
2025-02-14T00:00:00,96589.6,98749.0,96328.6,97465.9,141.90515605
2025-02-15T00:00:00,97466.0,97944.6,97269.0,97572.8,30.11590621
2025-02-16T00:00:00,97572.9,97688.7,96101.0,96157.9,31.29076367
2025-02-17T00:00:00,96126.6,96952.7,95273.5,95780.9,92.2236112
2025-02-18T00:00:00,95780.9,96667.8,93433.6,95610.5,207.18573871
2025-02-19T00:00:00,95610.7,96800.0,95071.2,96633.4,129.44429688
2025-02-20T00:00:00,96630.9,98713.3,96428.1,98321.6,151.81558467
2025-02-21T00:00:00,98321.7,99444.7,94930.1,96166.8,129.14013419
2025-02-22T00:00:00,96177.5,96900.0,95890.0,96543.3,40.57346645
2025-02-23T00:00:00,96543.4,96597.4,95259.4,96248.8,20.75697265
2025-02-24T00:00:00,96257.2,96465.3,91348.6,91554.7,213.36207686
2025-02-25T00:00:00,91538.2,92523.8,86104.9,88800.0,592.05739827
2025-02-26T00:00:00,88750.1,89395.2,82270.1,84286.0,366.78130926
2025-02-27T00:00:00,84242.7,87072.2,82775.1,84803.5,171.62315097
2025-02-28T00:00:00,84720.9,85084.7,78311.0,84387.9,478.4697844
2025-03-01T00:00:00,84372.0,86500.0,83860.4,86071.7,257.60755234
2025-03-02T00:00:00,86068.9,95000.0,85082.3,94280.8,354.07156407
2025-03-03T00:00:00,94280.9,94321.3,85155.0,86151.0,255.62925646
2025-03-04T00:00:00,86223.4,88919.9,81566.2,87273.9,226.10060113
2025-03-05T00:00:00,87264.2,90941.1,86397.0,90624.5,161.55316713
2025-03-06T00:00:00,90601.8,92779.7,87899.8,89976.3,161.94169109
2025-03-07T00:00:00,89965.3,91193.4,84726.8,86777.8,285.67507755
2025-03-08T00:00:00,86790.1,86844.3,85303.6,86180.7,49.00364652
2025-03-09T00:00:00,86228.8,86493.1,80053.5,80607.1,127.9123619
2025-03-10T00:00:00,80750.5,83986.7,77500.0,78591.1,335.66004673
2025-03-11T00:00:00,78619.7,83600.0,76587.6,82827.7,177.70517551
2025-03-12T00:00:00,82896.5,84487.2,80720.8,83740.5,136.25733686
2025-03-13T00:00:00,83684.3,84295.8,79981.4,81129.7,164.89996552
2025-03-14T00:00:00,81128.3,85239.8,80828.0,83993.5,230.67525942
2025-03-15T00:00:00,83994.7,84630.9,83698.4,84338.5,31.60949553
2025-03-16T00:00:00,84353.2,85153.8,82036.8,82596.6,137.8973439
2025-03-17T00:00:00,82596.7,84700.6,82510.6,84100.0,127.5065801
2025-03-18T00:00:00,84077.1,84077.1,81195.9,82725.4,76.47765977
2025-03-19T00:00:00,82715.3,86963.0,82613.9,86847.1,117.99889514
2025-03-20T00:00:00,86847.1,87404.5,83653.1,84219.5,108.31615019
2025-03-21T00:00:00,84229.4,84813.6,83237.1,84082.4,47.94050496
2025-03-22T00:00:00,84102.5,84497.3,83715.0,83840.5,52.53782086
2025-03-23T00:00:00,83848.3,86067.8,83812.1,86067.8,52.94693755
2025-03-24T00:00:00,86082.2,88717.3,85563.3,87479.4,103.23690198
2025-03-25T00:00:00,87479.5,88490.1,86352.2,87491.6,82.43443671
2025-03-26T00:00:00,87414.1,88282.2,85849.6,86901.2,139.81633818
2025-03-27T00:00:00,86935.5,87750.8,85858.0,87226.4,87.76870379
2025-03-28T00:00:00,87206.2,87477.6,83600.0,84396.0,136.4882719
2025-03-29T00:00:00,84396.0,84587.3,81686.6,82636.6,56.55386901
2025-03-30T00:00:00,82628.5,83529.7,81573.2,82348.6,35.19641159
2025-03-31T00:00:00,82366.7,83844.6,81315.8,82552.7,126.11390405
2025-04-01T00:00:00,82540.0,85532.6,82460.9,85191.9,162.3036504
2025-04-02T00:00:00,85185.0,88485.8,82372.6,82503.1,163.95711013
2025-04-03T00:00:00,82515.6,83900.8,81263.8,83147.5,164.92882882
2025-04-04T00:00:00,83151.4,84663.1,81755.1,83875.4,138.93496676
2025-04-05T00:00:00,83899.5,84219.0,82428.5,83569.6,28.01628773
2025-04-06T00:00:00,83531.2,83731.2,77181.1,78423.2,184.44805964
2025-04-07T00:00:00,78425.8,81232.1,74500.0,79256.0,299.56973375
2025-04-08T00:00:00,79143.2,80827.8,76289.0,76327.4,120.20010634
2025-04-09T00:00:00,76327.9,83534.5,74656.7,82592.8,300.84572832
2025-04-10T00:00:00,82600.0,82699.9,78515.6,79621.3,212.51661842
2025-04-11T00:00:00,79621.3,84407.3,79076.1,83479.3,95.77952975
2025-04-12T00:00:00,83435.8,85872.2,82807.7,85281.5,128.57575904
2025-04-13T00:00:00,85282.5,86091.4,83035.9,83737.5,79.112146
2025-04-14T00:00:00,83756.0,85748.4,83716.8,84584.6,75.94140347
2025-04-15T00:00:00,84637.0,86416.3,83641.5,83650.7,121.85587581
2025-04-16T00:00:00,83645.0,85433.3,83106.2,84031.9,218.546213
2025-04-17T00:00:00,84042.6,85454.7,83769.9,84938.0,205.5636034
2025-04-18T00:00:00,84958.3,85066.5,84334.5,84483.0,68.22226101
2025-04-19T00:00:00,84469.9,85577.0,84400.0,85077.7,29.0596061
2025-04-20T00:00:00,85077.8,85318.7,84000.0,85178.6,35.92728481
2025-04-21T00:00:00,85192.2,88493.4,85140.3,87578.9,132.64740695
2025-04-22T00:00:00,87516.8,93916.9,87085.5,93416.0,175.81216975
2025-04-23T00:00:00,93444.8,94651.3,91978.2,93636.7,139.99150418
2025-04-24T00:00:00,93692.6,93949.3,91688.8,93949.2,85.79133714
2025-04-25T00:00:00,93949.3,95690.5,92859.5,94662.7,125.80017356
2025-04-26T00:00:00,94685.5,95188.9,93937.6,94607.9,18.79090067
2025-04-27T00:00:00,94629.3,95245.5,93700.0,93748.3,26.31579567
2025-04-28T00:00:00,93757.3,95544.5,92875.2,94954.0,112.10575182
2025-04-29T00:00:00,94969.9,95445.7,93734.9,94260.0,67.0894992
2025-04-30T00:00:00,94252.6,95190.0,93000.0,94190.6,91.57029599
2025-05-01T00:00:00,94138.8,97340.7,94138.8,96435.0,178.525945
2025-05-02T00:00:00,96435.0,97820.9,96354.5,96820.9,129.2044751
2025-05-03T00:00:00,96821.0,96889.7,95824.6,95871.5,40.49443185
2025-05-04T00:00:00,95876.3,96242.0,94184.4,94328.9,27.97602473
2025-05-05T00:00:00,94316.3,95187.2,93500.0,94774.7,190.73327706
2025-05-06T00:00:00,94748.8,96842.0,93475.2,96818.8,68.03570634
2025-05-07T00:00:00,96827.5,97636.6,95811.1,97025.8,81.33692609
2025-05-08T00:00:00,97059.8,104045.9,96914.8,103167.6,256.92538567
2025-05-09T00:00:00,103209.1,104310.6,102323.5,102975.3,102.04595634
2025-05-10T00:00:00,102988.9,104930.5,102833.3,104743.5,41.49244828
2025-05-11T00:00:00,104776.0,104900.0,103423.0,104045.0,33.69024175
2025-05-12T00:00:00,104045.0,105705.7,100700.4,102805.1,114.73229989
2025-05-13T00:00:00,102805.0,104909.9,101513.0,104119.3,58.20097054
2025-05-14T00:00:00,104105.5,104296.8,102629.8,103487.0,44.7634446
2025-05-15T00:00:00,103527.0,104116.1,101500.0,103756.0,65.01082089
2025-05-16T00:00:00,103759.5,104485.1,103180.4,103473.0,123.31279753
2025-05-17T00:00:00,103473.0,103644.5,102684.7,103146.0,49.09635479
2025-05-18T00:00:00,103146.1,106560.3,103146.0,106461.7,77.06604164
2025-05-19T00:00:00,106428.5,107000.0,102161.5,105568.2,116.58245784
2025-05-20T00:00:00,105568.2,107225.7,104162.0,106753.2,96.51486626
2025-05-21T00:00:00,106841.8,110694.1,106091.1,109625.4,208.08674915
2025-05-22T00:00:00,109600.0,111917.8,109197.9,111669.9,279.85329537
2025-05-23T00:00:00,111678.2,111733.0,106868.8,107246.9,180.28988201
2025-05-24T00:00:00,107247.0,109412.0,106975.1,107795.5,27.97874963
2025-05-25T00:00:00,107762.7,109267.2,106618.9,108995.9,40.66180059
2025-05-26T00:00:00,108995.9,110338.5,108758.1,109411.9,54.50115532
2025-05-27T00:00:00,109412.0,110638.0,107645.8,108984.7,84.55949624
2025-05-28T00:00:00,108935.9,109194.0,106871.9,107757.4,88.03400221
2025-05-29T00:00:00,107785.4,108867.0,105374.8,105597.7,87.18522941
2025-05-30T00:00:00,105689.0,106268.4,103647.9,103957.4,93.62297082
2025-05-31T00:00:00,104003.5,104880.4,103137.3,104606.5,43.10439995
2025-06-01T00:00:00,104606.6,105814.4,103771.3,105651.0,66.23593533
2025-06-02T00:00:00,105660.6,105919.7,103767.0,105843.3,138.46956411
2025-06-03T00:00:00,105822.9,106731.7,104920.0,105385.0,62.73468601
2025-06-04T00:00:00,105392.5,105960.9,104238.5,104704.9,95.75628154
2025-06-05T00:00:00,104705.0,105919.7,100431.1,101521.7,112.44362763
2025-06-06T00:00:00,101510.0,105259.4,101160.8,104317.9,73.68403997
2025-06-07T00:00:00,104318.0,105883.6,103940.4,105582.9,26.71586105
2025-06-08T00:00:00,105582.9,106410.1,105074.1,105743.7,15.98799383
2025-06-09T00:00:00,105699.9,110490.0,105361.5,110236.2,265.04531827
2025-06-10T00:00:00,110236.3,110300.0,108375.3,110237.7,104.85860162
2025-06-11T00:00:00,110226.3,110290.0,108163.0,108656.8,204.87966882
2025-06-12T00:00:00,108635.9,108761.5,105762.1,105762.1,166.19737538
